CustomerID,Name,Age,CreditScore,TransactionAmount,LoanAmount,LatePayments
a355ff3b-4182-4cf7-b397-dc3b3cf4ec9e,David Allen,18.0,850.0,3362.0,2348.0,0.0
f2e059bc-b67c-4f09-a543-244ef391b4a1,Julie Sharp,60.0,345.0,3003.0,1663.0,0.0
dcbfc19c-8380-4cb6-9016-0e439193472d,Brian Stephens,38.0,665.0,3407.0,4132.0,1.0
d7a626ff-a188-4adc-b3d5-c2a4f7f45a0b,William Brown,33.0,504.0,2054.0,2659.0,2.0
f0bc5b01-dc49-4d29-857f-94e764826457,Timothy Rice,19.0,325.0,6867.0,4505.0,0.0
80ac8f91-1d9b-41a0-abd7-8b643ca21d0c,April Daniels,27.0,543.0,1019.0,2111.0,2.0
709bc75d-b15f-4a31-acad-652ab87f1c50,Jessica Ramirez,65.0,789.0,9087.0,4981.0,4.0
1e662bc3-8215-47db-9101-56b74083d7a6,Amanda Gaines,21.0,427.0,1841.0,4626.0,3.0
26e0ddca-2325-44e6-b356-dfffca6d589b,Thomas Harris,42.0,432.0,3436.0,1839.0,1.0
4c17449a-5a08-4736-912a-dfb770156759,Robert Ford,53.0,509.0,669.0,1883.0,2.0
70cb7263-76f2-44ea-a311-ab5050887bff,Julie Foster,25.0,772.0,3973.0,2568.0,5.0
0be4bcef-82a8-4d91-baa1-643474a2daf4,Steven Foster,23.0,712.0,1958.0,517.0,0.0
b6d8b160-31fd-4c0c-97dd-7c33863a8280,Warren Simon,19.0,534.0,7290.0,2153.0,0.0
6cf591de-b907-4606-b5b9-8f7383d68df9,Jessica Jacobs,61.0,679.0,1147.0,312.0,0.0
69341405-9186-459b-b371-39d2ca3d6c25,Taylor Spencer,61.0,440.0,8797.0,4576.0,5.0
9bac1a57-e2af-4230-89f2-8230f9e0fc25,Raymond Coleman,35.0,505.0,2166.0,1896.0,0.0
bf66d519-e293-444e-9ca6-8d5058f7b94f,Jonathon Lewis,38.0,436.0,1581.0,4919.0,2.0
9b42bfdf-f8c9-47a3-b3c1-046b84427fe7,Kristine Lopez,45.0,387.0,118.0,4767.0,2.0
1c1ac1c5-5f52-4b6e-a8e0-37346abf29ac,Zachary Haley,18.0,691.0,8435.0,233.0,0.0
26f29f56-7100-4adf-9d6f-9926fbf4c54f,Thomas Le,23.0,693.0,2029.0,3791.0,5.0
ffa41f81-1ab2-4fe9-9bc5-1b1b9c9dd470,Brooke Davis,47.0,389.0,4622.0,4298.0,1.0
50bd53a3-5a4d-4f21-b32e-4105cdb07da0,Raymond Gutierrez,33.0,432.0,7799.0,1595.0,3.0
0b44fa67-588e-4a6c-b767-6792089e7601,Gregory Coleman,39.0,354.0,1742.0,1168.0,1.0
83542f35-9146-4b83-ad01-7b92f76d4661,Joshua Lee,63.0,689.0,2682.0,2841.0,0.0
e72f26c4-4c4b-4f46-9d1c-f3c3dc77307d,Raymond Cain,32.0,683.0,2931.0,2984.0,0.0
f8b836eb-1c1c-486c-b724-0cd0c92fdc6f,Chad Spencer DVM,18.0,351.0,938.0,2178.0,2.0
446aea23-799e-405d-bba0-a87fbc847d67,Maria Peters,42.0,732.0,4795.0,818.0,3.0
037c5fa6-db65-4a09-bbb6-9677d91dc1b0,Natalie Marquez,61.0,740.0,6074.0,4171.0,4.0
3a2341fe-1878-425d-a72b-69266dd58f21,Gary Hoffman,65.0,685.0,1148.0,4072.0,2.0
cae2086e-4329-4b08-8a2d-8a849504e81c,Ryan Clark,29.0,737.0,8523.0,4396.0,2.0
38111575-b50b-4db1-8fc5-cd8880419158,Nicholas Mcdaniel,65.0,311.0,8616.0,2207.0,5.0
c62e3e48-dae1-42e8-81c4-c1001cb3bad2,Adam Flynn,34.0,786.0,7116.0,4248.0,0.0
cbca2e67-6f08-465e-a0f1-040c3e5bdec7,Steven King,21.0,396.0,8371.0,3926.0,1.0
226bf658-7062-425e-b381-7b526a8fca78,Emily Rodriguez,61.0,740.0,292.0,3456.0,2.0
2b520367-1ba4-4098-9530-b79dcde6d039,Jeffery Copeland,38.0,370.0,4271.0,1677.0,4.0
9f58fc27-c3fa-493f-8c2f-915b00f1501e,Tiffany Duncan,51.0,641.0,9616.0,1553.0,2.0
2bdc38d3-d89a-4ae5-8e91-7dc5eabfb745,Colleen Chan,31.0,823.0,1284.0,4411.0,3.0
54522db5-ac5b-4a13-8ae7-5efb5f40501a,Luis Yates,32.0,793.0,417.0,4996.0,2.0
bbef4615-083d-4827-a15c-aa3fd038a130,Levi Guzman,42.0,394.0,9093.0,4997.0,4.0
62aa3511-ae27-4e99-83d4-883b04655416,Aimee Cross,20.0,409.0,1403.0,3500.0,0.0
5a66e53d-c000-4f2e-8a7d-6045c47b2cb5,Angela Graham,25.0,663.0,9628.0,670.0,5.0
3289dbbf-d25e-4636-a8b4-ae2b2ba59f7b,Jesse Rose,59.0,601.0,7027.0,1030.0,1.0
e3116ada-53df-4384-b161-53f6f8f22847,Catherine Vance,65.0,599.0,5088.0,135.0,4.0
a8aaa599-ffc0-4d93-98c5-236f77f66f29,Gloria Richards,39.0,685.0,8264.0,720.0,4.0
1404b2b7-65d3-4fac-afb3-fd691a1c01db,Bryan King,65.0,769.0,4995.0,2311.0,5.0
e4370a69-9bf7-4b9f-a62b-1708d2d5f74a,Krista Schmidt,38.0,554.0,1642.0,4726.0,5.0
cbc10ec5-0dfd-4726-ba0d-ec6e15aa7c51,Sharon Singh,41.0,820.0,8226.0,4353.0,1.0
3ee42b6c-8024-4b00-9335-5a3af46f2801,Katrina Ruiz,62.0,545.0,3970.0,4806.0,0.0
85de006d-1c7a-4e29-b0a4-05dc675c189b,Daniel Cherry,19.0,722.0,3727.0,2313.0,2.0
a1d673df-71f2-4c8c-82dd-b4b8cd443769,Morgan Bryant,29.0,730.0,3304.0,1068.0,2.0
7e255fe5-61d6-49d8-8ffb-1698f0acc447,Linda Carpenter,58.0,451.0,5229.0,4085.0,4.0
bb010b88-e473-4619-8edb-0c08048f9bff,Abigail Duke,27.0,585.0,4565.0,556.0,4.0
7e3ed0cf-a864-4694-85a9-fbb7bf95af82,David Kennedy,25.0,710.0,6362.0,3601.0,1.0
651d1f1f-24f5-4a7d-aaa7-9881d6334b61,Melissa Moore,48.0,356.0,5230.0,835.0,2.0
634f6a2b-1c80-4969-a169-7cbb306ad3c2,Tamara Cooper,55.0,495.0,1360.0,3515.0,5.0
3cc727ba-041a-474c-a6af-c571d28fa452,Lisa Matthews,31.0,468.0,4283.0,2079.0,4.0
c5b1ee7f-e54f-4a9c-ab4a-5a465584b9b1,Robert Stevenson,47.0,493.0,9367.0,1283.0,0.0
a2695eb4-2815-42e5-992e-6c490f837ab5,Susan Boone,31.0,399.0,7230.0,2999.0,4.0
d7762ece-c7e3-4172-ae03-c378c2864bc4,William Lowery,41.0,762.0,5303.0,2033.0,3.0
da2ab6ef-7029-4025-9212-bea9757e5b5f,Brittany Villanueva,62.0,507.0,8985.0,2983.0,5.0
6db9b27b-5e25-4a0c-9e53-d26b14271f8a,Gary Simmons,54.0,715.0,4128.0,304.0,1.0
6ee9594a-f1de-4eee-88c2-f9348af9a8a4,Timothy Mcintyre,43.0,802.0,2020.0,4514.0,3.0
9d433964-969b-4efa-83dd-f213063509b3,Brittany Farley,51.0,403.0,1446.0,3999.0,4.0
5d211687-27ca-4a09-930f-fc60646ff80a,Laura Rush,36.0,690.0,4244.0,3285.0,3.0
d046fa9c-5b51-444c-a3dc-1d5b91203c41,Joshua Kennedy,43.0,483.0,3921.0,3501.0,5.0
a0aef1bd-f035-4088-b621-2106237d2047,Jamie Nelson,46.0,571.0,4839.0,3936.0,5.0
94fd0fe8-0b04-4edd-91ef-078af0029388,Aaron Williams,52.0,328.0,8139.0,577.0,1.0
8e7df1e9-6170-427d-9957-61ff8a64e506,April Patterson,65.0,748.0,9373.0,2568.0,4.0
70899068-8bd1-4c28-8d49-214f75527469,Daniel Stewart,25.0,850.0,2824.0,1029.0,3.0
b1905d34-4194-4852-93ce-37869e37f7d9,Brett Howard,57.0,323.0,8399.0,968.0,1.0
0eaab139-2fdc-45b0-a1ec-c4fe62140f2c,Stephen Mcmahon,58.0,411.0,6256.0,3498.0,3.0
9e6c78b6-1ec6-43be-bb45-563723c20abf,Dylan Patterson,18.0,549.0,9394.0,1979.0,4.0
6dbbad29-0afb-4b33-aaf9-09c73167a88f,Lisa Foster,36.0,432.0,5578.0,3773.0,2.0
8d856a19-4016-4b88-a54e-2999af4aebad,Jesse Gordon,26.0,637.0,7061.0,1220.0,3.0
161a2a10-b608-4ecd-9cd7-959865a0ce9f,Mark Wood,37.0,399.0,1894.0,3418.0,3.0
7ad348da-32f9-45c2-a9c7-ce9b2d2041fc,Matthew Smith,22.0,660.0,8336.0,3876.0,3.0
6b922213-b27d-427c-aa92-aa90b7a9492a,Pamela Brown,52.0,395.0,8352.0,2752.0,2.0
98605d33-8063-4a2d-9b0c-afe121cdf899,John Gallagher,31.0,524.0,5727.0,3729.0,3.0
bf21495d-7157-4957-bb45-8eeed1dff201,Anna Wells,41.0,590.0,731.0,135.0,1.0
db776920-45d4-4469-9a13-74d05997ca72,Kristi Fowler,56.0,635.0,5835.0,1311.0,4.0
8755e892-849c-4ef2-abd3-e46c829a6c96,Jessica Price,55.0,699.0,2010.0,1817.0,1.0
8be9c0dc-b0a9-4ff7-ae20-28758446030b,Devon George,47.0,356.0,2788.0,77.0,2.0
bdfb89c4-bbd1-4406-a5bb-a7d34e9615ba,Renee Klein,40.0,566.0,8526.0,2704.0,0.0
f6bc0e34-e4b9-4b5d-aa91-57a426848d71,John Reed,33.0,546.0,7885.0,2502.0,4.0
e3e48095-f7a6-426a-a3f8-b083611e74b7,Donald Holmes,52.0,527.0,5247.0,1221.0,4.0
414400b6-369a-4a41-a7e1-78243b188301,Christopher Guerrero,64.0,842.0,1839.0,3081.0,4.0
a22e435f-6989-4ca4-be6f-023bdeabb082,James Horn,47.0,413.0,6196.0,3873.0,1.0
3fb36106-4c4c-42e4-94ac-4a1f4e65936b,Kyle Cruz,52.0,494.0,2031.0,4524.0,0.0
e34c1f5f-6b4d-4a5c-8c8f-17e5deae5b47,Terry Reed,31.0,344.0,3364.0,3492.0,2.0
740fc1fc-4e17-4e82-b390-c929ee6954d1,Hannah Taylor,54.0,448.0,2928.0,4725.0,1.0
c35d58ba-7e6f-4a82-b803-5bd753d8e2de,Robert Thompson,30.0,318.0,620.0,1.0,5.0
fab43406-4036-41f6-ba38-7c6d23ee59a6,Mark Vargas,33.0,709.0,1375.0,2974.0,2.0
15139cdd-88eb-43d4-8416-73d32980c746,April Melton,38.0,326.0,4731.0,4732.0,2.0
9c556d65-16a7-41cc-8f48-c0e2da229943,Angela Holt,33.0,520.0,4118.0,1631.0,3.0
38af6740-8767-4d1e-b46f-35b726e0fc6a,Courtney Watson,24.0,602.0,3744.0,1849.0,0.0
f08168a1-0112-4278-8dca-d162b629d2fb,Jessica Murray,33.0,621.0,6584.0,1748.0,0.0
bd4987de-a90c-46b7-b613-2a7fcba5066b,Nicole Mclean,65.0,653.0,8339.0,2874.0,3.0
e2cb224a-36a3-4d43-be21-cb669aea2ea9,David Wagner,29.0,641.0,3253.0,49.0,3.0
bee38826-45ab-4f97-8eb4-f92291609b80,Destiny Velez,26.0,491.0,7118.0,199.0,5.0
720d44fc-fbc8-4020-9bbd-5764a75f9a6c,Rhonda Stanley,27.0,811.0,5099.0,4559.0,1.0
f6226dd2-9ade-4af7-968b-98586ef3e5bf,Emily Cross,37.0,594.0,9820.0,2637.0,5.0
27b92c8b-53f4-40ca-a749-08c2ec833457,Cody Foster,58.0,581.0,6562.0,170.0,2.0
11f03087-e87e-40c4-abea-17bb6f8452f6,Carol Evans,24.0,344.0,2394.0,419.0,1.0
17671473-bdc6-4674-9324-7a58807b9a4b,Joshua Davila,36.0,300.0,4919.0,2462.0,1.0
c4e22a8d-97a2-4cb8-a297-c74b6510a75b,Michelle Bailey,59.0,750.0,5479.0,3313.0,2.0
c7182973-7cd1-40ab-a53b-8df47055b8d7,Miguel Smith,34.0,606.0,2426.0,2459.0,2.0
00563092-c4d6-40be-b693-5b6cd86c0c6c,Mario Guerrero,61.0,418.0,5516.0,3139.0,5.0
fb5adbc9-eb0e-42c8-a5e4-f2ee55aa9647,Bethany Rasmussen,18.0,460.0,1836.0,4679.0,4.0
2687a7b5-5d69-48b2-8aac-db0235aafb5c,Anthony Giles,32.0,615.0,7099.0,4958.0,4.0
31e77fc7-51f0-4ba4-9715-b675a58648fd,Joshua Thornton,18.0,839.0,7822.0,1359.0,0.0
f2bbd1d1-a2a7-4d42-8482-78f13f21bf06,Chase Cherry,64.0,541.0,8267.0,1122.0,0.0
5db5238d-aa73-4952-9aae-bef94bd34e7c,Patrick Glenn,62.0,468.0,4490.0,2428.0,5.0
64d3d2ee-c3bf-4807-9fdc-72c84050d77f,Jonathan Carter,42.0,346.0,6385.0,806.0,3.0
9a3b6686-b372-4f0f-b68e-e8e1f72009fa,Virginia Garcia,20.0,550.0,7562.0,193.0,1.0
1402501b-a78d-4849-bf53-d723c2673416,Ann Campos,42.0,459.0,9239.0,1320.0,5.0
db0cae2e-fb9a-4866-8fa3-c52c46178eb5,Joseph Bartlett,28.0,710.0,8919.0,3892.0,1.0
d73b62f0-ed9a-48e2-ab68-00001eabefd4,Kathryn Rodriguez,35.0,798.0,8086.0,3976.0,5.0
4a693626-1537-4edb-b0d9-5a4d01c57b25,Alicia Brown,34.0,510.0,3252.0,43.0,4.0
3430f7ba-d9a1-4fa6-a69f-ddcb2d3a2456,Charles Parker,50.0,335.0,1477.0,410.0,1.0
ad3496ae-db10-43a3-9852-50285bc2ddce,Melinda Mcmillan,55.0,373.0,7368.0,130.0,4.0
d2ae91ef-3548-403a-a14a-c9e67776ce15,Michael Sweeney,57.0,755.0,1245.0,824.0,4.0
4f0b122e-ab85-4f44-8586-e6b6fcabc718,Grant Goodman,35.0,313.0,9586.0,89.0,2.0
fb67a47e-3170-4569-9492-4a5934b284b1,Alex Knight,49.0,583.0,7021.0,3854.0,5.0
332db4c2-d946-4e37-9fbb-92af899f4bf1,Elizabeth Lawson,28.0,336.0,5200.0,1886.0,0.0
7b3f0f8e-3428-494c-ae0d-9f6ef6c5e0a0,Matthew Bennett,40.0,574.0,1741.0,2957.0,0.0
7200bab2-d15c-460c-af6f-ce371b97955e,Peter Reed,57.0,642.0,7056.0,825.0,4.0
8305b983-7c26-4298-9ee2-ded37618349c,Rhonda Brown,44.0,502.0,7621.0,2280.0,3.0
27615317-0930-4d6c-abc6-2ee35d7c73e1,Steven Leonard,58.0,785.0,3115.0,3964.0,0.0
b56dd1f9-dc0a-4c18-9ece-bea956d84609,Christine Clayton,25.0,808.0,5234.0,1036.0,1.0
da719e56-651d-465d-a312-36bbc30e15e7,Stacy Davidson,60.0,608.0,3795.0,2282.0,4.0
933959c8-1b3d-4f67-bcd4-08906410f3f3,Mariah Nichols,60.0,746.0,9442.0,3539.0,0.0
a71f34e4-7b8b-4aea-85e5-2cd22ac7ec84,Tina Stewart,59.0,713.0,4794.0,4482.0,4.0
6ff730bd-5263-4205-aee8-609214a8f530,Elizabeth Mitchell,35.0,722.0,4958.0,950.0,1.0
784a1414-abd2-4b87-8ffc-627bbe77ad00,David Krueger,63.0,662.0,8254.0,1298.0,2.0
27f9629e-7225-4c69-baed-3c554397d761,Abigail Williams,39.0,544.0,3833.0,776.0,4.0
c7642ac6-545c-46bb-8f90-f51d4f06dd6b,Matthew Webb,22.0,439.0,5816.0,3494.0,5.0
e4d52d95-fb7d-4d53-9a95-f5339e65ace2,John Russell,28.0,333.0,4957.0,3743.0,0.0
50b5e4f8-0c47-422f-aa9a-12e5fe423772,Debra Mclaughlin,28.0,508.0,4614.0,1106.0,2.0
f3a2f361-5d3a-4238-9234-b24d2755d8d9,Ronald Mccarthy,51.0,708.0,610.0,1957.0,3.0
ede6d96d-3a9e-4587-adc6-79a2e562369f,Brandi Gilbert,61.0,332.0,9687.0,3918.0,0.0
f7ff6ac6-901e-4174-8704-3dfc1fb9c9cb,Denise Berry,49.0,698.0,5649.0,1661.0,5.0
cd834537-3a19-4424-abf8-db4228f5777f,Michael Stevens,57.0,365.0,3984.0,2303.0,5.0
a4b85110-c02e-4f01-b470-d6937665edc9,Thomas Phillips,57.0,353.0,3177.0,2377.0,3.0
a5b91c9a-d0e1-4452-9522-7e0cc9089676,Scott Thompson,49.0,512.0,2022.0,2378.0,2.0
00eb53f5-2a4b-4848-b143-3650a26f0025,Brianna Williams,61.0,597.0,8448.0,1704.0,5.0
0191276d-beef-444a-8551-2ec5a98af74d,Mr. Paul Lowery,32.0,525.0,9409.0,1881.0,5.0
2cb6e2e9-1437-4909-af9f-b902df21fd3c,Bryan Jackson,38.0,605.0,1819.0,4573.0,4.0
598fd12e-9178-48ca-8212-0f08856f821a,Emily Gomez,61.0,606.0,6805.0,3850.0,1.0
56a25bee-2306-43bc-af83-cae2cc98ff85,Elizabeth Blackburn,56.0,834.0,7310.0,3642.0,0.0
3c06feba-d359-45b0-9e49-ee01460b0e36,Carrie Barajas,31.0,837.0,1107.0,3074.0,1.0
178f3179-a0f0-4fed-86ec-d9d4377527cb,Joshua Merritt,62.0,670.0,5194.0,237.0,5.0
d54e4210-6137-4df7-83ed-798724fdae14,Greg Mason,51.0,315.0,3559.0,4428.0,4.0
484603c1-64f4-443f-b79a-e29c2498843d,Sharon Roy,57.0,363.0,7528.0,3902.0,5.0
4d2222fd-32f3-4c8a-a3e4-8b13d1c58e24,Claire Evans,44.0,835.0,4611.0,236.0,5.0
5efcade6-e798-47b9-8b39-58c233728716,Andrea Hansen,53.0,619.0,4821.0,899.0,3.0
38ea51d9-f76d-4038-be2b-102a70f51a4e,Donald Nelson,32.0,310.0,380.0,1555.0,5.0
5a001de1-dfe6-4df1-b679-958efc2c5626,Kimberly Mcgee,48.0,787.0,7353.0,3013.0,3.0
ef5d200d-ddd4-41e4-869d-712cbee5714c,Samuel Roy,36.0,660.0,4297.0,3834.0,3.0
e1133f28-0032-42f0-b1dc-c6a29516f5bf,Kimberly Mccarthy,49.0,434.0,4121.0,4368.0,5.0
41fde951-9fee-4f0b-9750-ce99c2b93bce,Todd Mercado,60.0,556.0,3164.0,1766.0,4.0
3fc0b1fd-5360-4f65-af3b-ae5ffd07d70c,Jodi Jones,44.0,670.0,3673.0,3027.0,4.0
38bb020b-3fe2-4f10-b329-ca30266fb7b4,Miss Meghan Ball,30.0,548.0,6563.0,3813.0,3.0
a27345e1-07bb-4826-8928-ea2fc36f2b21,Robyn Andrews,20.0,524.0,6373.0,1792.0,0.0
fa86088c-98a3-4402-b3a9-4b4e9e66cdea,Gregory Green,36.0,392.0,8785.0,4699.0,2.0
0620ca59-5cc1-41df-a7f7-7621042826c1,Victor Davis,52.0,680.0,2959.0,2847.0,4.0
536ac2a1-a471-4907-a2f7-17c67a310ad2,Nathan Lopez,47.0,554.0,8415.0,952.0,0.0
10627771-b293-493b-9b46-a0228217f2b6,Angela Pierce,40.0,749.0,1968.0,4470.0,0.0
a72f6544-2f26-4c3d-919d-1bd1bdfdfee0,Joshua Moore,25.0,552.0,9168.0,4282.0,4.0
7810cee9-3319-4684-b9c1-81475bf48604,Jeremy Gill,51.0,550.0,8346.0,2888.0,5.0
915497b2-58e3-4053-9fc7-6afa76a25990,Steven Phillips,28.0,725.0,9918.0,1039.0,2.0
75b24d8d-9d3c-452a-b7f2-8f1b44e8e236,Scott Osborne,25.0,706.0,8242.0,1610.0,1.0
5e8203a9-80e3-467d-a5bb-ac007a946a3d,Nicole Mayer,55.0,744.0,7884.0,3318.0,5.0
837dfa1a-6caa-4bee-8831-ba796a4e8d2b,Gregory Long,51.0,670.0,2497.0,2720.0,4.0
a7dd7eab-96fe-4a8f-a2c8-c3be70eeb66c,Kenneth Fisher,40.0,348.0,6948.0,1841.0,2.0
5411fe0c-4eb4-44b0-8cff-073d1ea21e55,Linda Walker,42.0,773.0,6457.0,2993.0,0.0
58768401-ee91-42e7-a85c-7d560b08e199,Henry Kelley,62.0,598.0,3615.0,870.0,3.0
598dd3cd-14ee-40ec-a1ea-40ff28554715,Dylan Smith,49.0,808.0,3948.0,2524.0,1.0
2335c36c-2646-4b5a-92bf-2cd71736931e,Debra Schmidt,37.0,850.0,8103.0,2718.0,1.0
0cfd8eb6-aa71-4fe2-9c21-b54a61689f21,Troy Howard,28.0,706.0,6536.0,2329.0,0.0
62bb7fc1-2e60-4b86-b98a-217792e92a67,Dawn Hopkins,44.0,360.0,2472.0,4904.0,5.0
f07eca55-2561-4f16-bcdc-7c7b88ab3160,Joy Wu,29.0,339.0,917.0,865.0,0.0
9a8c8dbb-66df-489d-937c-efec83142dad,Matthew Martinez,20.0,523.0,7521.0,2703.0,5.0
3bc381d1-4604-4326-9cca-fbbd0af2a9db,John Mendez,42.0,437.0,8252.0,4879.0,5.0
c82c5cd6-1522-4abf-a33d-ea7fb4e7a49f,Richard Lindsey,56.0,715.0,3904.0,1550.0,0.0
6375588c-b930-4bf1-9d5c-929665656974,Lisa Jones,60.0,353.0,7575.0,2644.0,0.0
4e916b6d-ab7c-4bdf-80e4-f6423ea35b75,Justin Munoz,32.0,395.0,5056.0,2189.0,3.0
989e6faf-a96f-4369-a954-c9f61f490798,Jasmine Caldwell,26.0,550.0,6187.0,2360.0,1.0
1b467c0c-f053-437a-9ad6-fc7cdd121c19,William Patel,45.0,611.0,4069.0,155.0,5.0
6b3b1679-815d-467e-ac08-8cc4aa938517,Nicole Knox,54.0,598.0,7714.0,578.0,4.0
83a3569c-119f-458f-a3a1-c8d681db414e,Mr. Kyle Casey,62.0,359.0,4008.0,2717.0,2.0
fd208d14-4805-401e-9fab-74a8956829f6,Steven Jacobs,57.0,775.0,9878.0,628.0,5.0
c78b413d-d543-4f88-ae62-27d8d95ed191,Drew Wilson,22.0,606.0,4117.0,865.0,3.0
ccadeb35-371c-4383-8154-f01195da64ff,Randy Mitchell,28.0,505.0,5438.0,3592.0,3.0
b7332231-475e-4167-89d9-683859346b7a,Jenna Moore,51.0,535.0,3310.0,211.0,4.0
032e1a80-6236-40e6-a1fc-d91c908bb01c,Paul Owens,64.0,747.0,6391.0,3918.0,4.0
e1bdf1bd-c28e-407e-a185-0b9fe81a3c68,Jonathon Erickson,53.0,320.0,9473.0,2982.0,1.0
c1a0854d-3d5c-4d91-804a-886c929ccb99,Mrs. Danielle Mccormick,56.0,834.0,2938.0,561.0,1.0
4b585869-a309-447c-9216-bdaf7c3f68b1,Daisy Smith,34.0,545.0,2531.0,4755.0,4.0
983bda34-a956-408d-a42a-1cd17db4fdcf,Paul Hunt,65.0,586.0,751.0,2743.0,3.0
280bf898-39bc-4801-b38e-7218b8c8f7db,Kristina Williams,55.0,513.0,3781.0,2404.0,0.0
09c743b9-6e71-4d7a-a1b4-4f6b806a815c,Carol Miller,42.0,564.0,4636.0,2128.0,4.0
5b999b94-5371-47a1-9b52-e23f99acbbaa,Terry Allen,31.0,739.0,7973.0,3844.0,1.0
6d4dcae3-05f9-4064-b215-2918d446c2b6,David Duke,18.0,366.0,4633.0,4916.0,3.0
365f2a39-4a76-493a-bb37-6f0d5eedd2ac,Nathan Bailey,51.0,334.0,1538.0,1928.0,4.0
c4a126de-1933-4045-9e0d-870572f887c1,Karen Bowman,53.0,521.0,4896.0,4494.0,2.0
17f1aa37-0d3c-4d15-976b-e2df76940760,Anthony Owen,38.0,616.0,2440.0,1056.0,3.0
6ea5c9d1-190d-4ece-af9c-965e99e2c991,Keith Costa,57.0,833.0,6243.0,2274.0,4.0
ced9b827-2b07-4cff-99e5-1223d9e1c101,Renee Evans,20.0,646.0,9749.0,3286.0,0.0
b1a5d20d-ae74-4e37-a636-d3311fb14bf7,Matthew Willis,27.0,307.0,8284.0,2564.0,5.0
49e9668a-b6c4-4b4d-a921-13a3c8693474,Tiffany Stephens,65.0,623.0,8227.0,3240.0,2.0
43b94f1c-6c21-4fc1-b4a1-ea7a35ffe1ec,Kendra Mason,42.0,395.0,5291.0,3498.0,5.0
cc215713-8975-4c81-a85d-ffed3ba0be09,Regina Reyes,24.0,850.0,6988.0,3476.0,3.0
0a62a25f-eb54-4e7f-9bb4-2660b52b3fa0,Lauren Guzman,21.0,554.0,4525.0,3681.0,4.0
2b2d10cc-3ef2-4303-93d6-5a8d96ab7d72,Nicole Kane,38.0,532.0,7061.0,2073.0,0.0
56a6331a-0aa7-4573-a1c5-5625f31aac31,David Klein,43.0,433.0,6850.0,3985.0,2.0
a4df7a9f-ba28-45dd-b45d-303cf86e9098,Sarah Patton,31.0,843.0,2384.0,3655.0,1.0
681d33c7-9a16-4e61-a058-6a2d193b9f75,Mary Lynn,30.0,765.0,3637.0,3069.0,0.0
9ea5c550-d690-46d1-85ac-9a934ce19a2b,Matthew Hartman,30.0,453.0,696.0,3789.0,2.0
18f4890f-a595-475a-b0af-1124e9ce0cfb,Richard Hernandez,58.0,592.0,4583.0,2218.0,1.0
d0ecf20c-3582-413a-8d25-32f5b4eae487,Robert Montgomery,50.0,797.0,708.0,1125.0,5.0
223f4a41-073e-41e4-a62f-beedc876166f,Rebekah Daniels,33.0,546.0,9303.0,4609.0,2.0
3aaa2d30-74b0-4fb6-866f-353f869cf1bc,Nancy Larson,61.0,371.0,3110.0,1912.0,3.0
cfef128e-997b-408e-9c43-e14c9d3b08c4,Jacob Escobar,31.0,624.0,340.0,2209.0,5.0
51444959-a4be-4bb4-bb9e-a361ed0d76e5,Joseph Duke,59.0,569.0,2949.0,1314.0,4.0
c9525f87-eb9e-4584-9666-d54a242c9af3,Anita House,45.0,758.0,412.0,2179.0,1.0
77801a4c-50c4-4874-97a4-d67027bbca23,David Miller,27.0,530.0,8828.0,922.0,4.0
ccd8f0dd-c8c5-4c5f-b3f1-993d952a0f43,Joshua Schultz,41.0,450.0,8490.0,4457.0,2.0
e5f2aa0f-2718-4ab8-9ebe-e60d4cace176,Adam Baker,37.0,349.0,7556.0,4301.0,5.0
b606e7c6-1631-4e2f-a71d-ea04a1d378e6,Melissa Parker,41.0,747.0,7167.0,3535.0,0.0
2c6b9776-463e-46bf-978d-94e8ba6ebe0b,Robert Caldwell,60.0,614.0,1809.0,2369.0,3.0
cd1522e2-d52f-405c-8204-729f7cbdf97c,Kenneth Allen,58.0,653.0,8360.0,4675.0,3.0
a86b9e68-da3e-4a79-bdd7-b1d624dcdfc0,Tammy Wagner,28.0,805.0,5815.0,1713.0,2.0
2af38749-44c7-47df-a3d5-1e0779b00437,Nathan Alvarado,46.0,809.0,1723.0,4804.0,5.0
0ebbbe8f-c368-4568-bbf7-a63976998c7b,Mitchell Harvey,35.0,304.0,999.0,677.0,5.0
d94c7ae3-b698-400d-8d8a-f6e11360c17f,Leslie Fisher,50.0,423.0,1359.0,4118.0,5.0
faa5cf25-5ef1-488b-9011-33bdcdb53d05,Keith Rodriguez,31.0,398.0,5023.0,3202.0,0.0
eadbe938-b3ed-4bbe-b8ae-f1d6847a380e,Taylor Rivera,46.0,660.0,2889.0,1116.0,2.0
181df8e9-436c-4b4b-8238-ea6e34e93ac8,John White,63.0,685.0,7195.0,2485.0,4.0
b83b2648-cfa5-472c-90ee-d9a1edb9ef0a,Timothy Beasley,51.0,761.0,3782.0,479.0,5.0
82c6a36f-fef9-4d92-8093-3a33ee0ff4c5,John Chavez Jr.,28.0,367.0,2880.0,1830.0,3.0
7935ac0a-e8fd-41d4-a2a4-dd161869609d,Jose Fisher,30.0,331.0,5189.0,3693.0,3.0
f456e25c-7429-49a1-9ebc-5821d989464d,Angela Evans DDS,33.0,448.0,6883.0,928.0,1.0
f127c0fa-ff29-47e9-b176-32f705f6cc9f,Michael Alexander,30.0,516.0,6408.0,122.0,3.0
